id,name,area,salary,employer,snippet,schedule,accept_temporary,experience,employer_short,area_short,schedule_short,salary_from,salary_to
48788339,"Инженер-разработчик Data Science (проект ""Лента"")","{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Умение прочитать, а затем воспроизвести в коде статью. Опыт в разработке рекомендательных систем. Опыт промышленной разработки на Java/Scala/Python. ', 'responsibility': 'Автороцентричное ранжирование. Реалтайм адаптация к текущим интересам пользователя. Как сделать рекомендации разнообразными. Участвовать в создании новых контентных фичей с помощью...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,VK,Санкт-Петербург,Полный день,,
68957936,BI Product Manager,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '947', 'name': 'Danone в России', 'url': 'https://api.hh.ru/employers/947', 'alternate_url': 'https://hh.ru/employer/947', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2256644.jpeg', '90': 'https://hhcdn.ru/employer-logo/2256643.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/453669.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=947', 'trusted': True}","{'requirement': 'MA in Computer Science, <highlighttext>Engineering</highlighttext> or similar relevant field. At least 8 years in IT and 3 years of Product...', 'responsibility': '...risk and incident management. Participate to market research through business stakeholders. Manage a portfolio of products in BI and <highlighttext>Data</highlighttext>.'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Danone в России,Москва,Полный день,,
67595177,Senior Data QA Engineer,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '114448', 'name': 'Playrix', 'url': 'https://api.hh.ru/employers/114448', 'alternate_url': 'https://hh.ru/employer/114448', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/368493.png', '90': 'https://hhcdn.ru/employer-logo/1916230.png', '240': 'https://hhcdn.ru/employer-logo/1916231.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=114448', 'trusted': True}","{'requirement': 'Общий опыт в тестировании данных от 2 лет. Знание и применение техник тест дизайна. Уверенное знание SQL. Опыт исследования, тестирования...', 'responsibility': 'Контроль качества данных игровой аналитики. Контроль качества внутренних продуктов и сервисов обработки данных. Настройка процесса непрерывного тестирования. Функциональное тестирование данных. '}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between3And6,Playrix,Санкт-Петербург,Удаленная работа,,
68860617,Senior Associate to Risk Assurance,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}",,"{'id': '191420', 'name': 'PricewaterhouseCoopers', 'url': 'https://api.hh.ru/employers/191420', 'alternate_url': 'https://hh.ru/employer/191420', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1538690.png', 'original': 'https://hhcdn.ru/employer-logo-original/274040.png', '240': 'https://hhcdn.ru/employer-logo/1538691.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=191420', 'trusted': True}","{'requirement': ""3-4 years of experience on similar position in other Big 4 company for SA. Minimum degree required: Bachelor's..."", 'responsibility': 'Technical IT controls reviews, including database, operating system, <highlighttext>data</highlighttext> warehouse and reporting tools. Business processes controls reviews. Assisting clients in...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,PricewaterhouseCoopers,Алматы,Полный день,,
69901952,IOS Developer (Middle),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '89', 'name': 'БАНК УРАЛСИБ', 'url': 'https://api.hh.ru/employers/89', 'alternate_url': 'https://hh.ru/employer/89', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/381110.png', '90': 'https://hhcdn.ru/employer-logo/308253.png', 'original': 'https://hhcdn.ru/employer-logo-original/233684.gif'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=89', 'trusted': True}","{'requirement': 'Опыт разработки на Swift от 2 лет. Умение создавать сложные и интересные UI-элементы. Знания о том, как работать с...', 'responsibility': 'Проектировать и развивать архитектуру приложения. Участвовать в принятии ключевых решений. Взаимодействовать с UX-дизайнерами, QA-<highlighttext>инженерами</highlighttext>, системными аналитиками. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,БАНК УРАЛСИБ,Москва,Полный день,,
68572777,Middle/Senior Data Engineer,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '87021', 'name': 'WILDBERRIES', 'url': 'https://api.hh.ru/employers/87021', 'alternate_url': 'https://hh.ru/employer/87021', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/678792.jpeg', '240': 'https://hhcdn.ru/employer-logo/3156301.jpeg', '90': 'https://hhcdn.ru/employer-logo/3156300.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=87021', 'trusted': True}","{'requirement': 'Отличное знание SQL. Хорошие навыки прикладной разработки на Python.', 'responsibility': 'Организовать сбор, хранение и доступ данных из различных источников (базы данных, объектные хранилища, API, разработка клея (веб-серверов)).'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,WILDBERRIES,Москва,Полный день,,
69869157,Python Backend Engineer,"{'id': '1002', 'name': 'Минск', 'url': 'https://api.hh.ru/areas/1002'}",,"{'id': '773806', 'name': 'Bamboo Group', 'url': 'https://api.hh.ru/employers/773806', 'alternate_url': 'https://hh.ru/employer/773806', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2950324.png', '240': 'https://hhcdn.ru/employer-logo/2950325.png', 'original': 'https://hhcdn.ru/employer-logo-original/627293.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=773806', 'trusted': True}","{'requirement': 'Good knowledge of core Python (<highlighttext>Data</highlighttext> Structures, OOPs concepts, Variables and <highlighttext>data</highlighttext> types, File handling concepts, Exception Handling, Generators, Iterators). ', 'responsibility': 'Participation in greenfield development and support of Python-based backends, APIs and services.'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Bamboo Group,Минск,Полный день,,
69140766,Software Engineer,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '3823903', 'name': 'Aramco Innovations', 'url': 'https://api.hh.ru/employers/3823903', 'alternate_url': 'https://hh.ru/employer/3823903', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3241920.jpeg', '240': 'https://hhcdn.ru/employer-logo/3241921.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/700201.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3823903', 'trusted': True}","{'requirement': 'Any or few of the most common programming languages: C#, Python. C/C++. Some of the popular GUI frameworks: WPF...', 'responsibility': 'Design and prototype software solutions according to requirements and IT constraints. Implement new modules, features in existing software. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Aramco Innovations,Москва,Полный день,,
66952319,"Salesforce Developer, Warehouse System","{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}",,"{'id': '69961', 'name': 'DataArt', 'url': 'https://api.hh.ru/employers/69961', 'alternate_url': 'https://hh.ru/employer/69961', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2108494.png', 'original': 'https://hhcdn.ru/employer-logo-original/416605.png', '240': 'https://hhcdn.ru/employer-logo/2108495.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=69961', 'trusted': True}","{'requirement': '5+ years of proven experience with design and development of custom solutions using Apex, Lightning, Batch Apex, Lightning Component...', 'responsibility': 'Proactively identify areas for improvement and introduce innovative recommendations, factoring in customer needs, external approaches, <highlighttext>data</highlighttext> analytics, as well as...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between3And6,DataArt,Алматы,Удаленная работа,,
66952320,"Salesforce Developer, Warehouse System","{'id': '159', 'name': 'Нур-Султан', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': '69961', 'name': 'DataArt', 'url': 'https://api.hh.ru/employers/69961', 'alternate_url': 'https://hh.ru/employer/69961', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2108494.png', 'original': 'https://hhcdn.ru/employer-logo-original/416605.png', '240': 'https://hhcdn.ru/employer-logo/2108495.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=69961', 'trusted': True}","{'requirement': '5+ years of proven experience with design and development of custom solutions using Apex, Lightning, Batch Apex, Lightning Component...', 'responsibility': 'Proactively identify areas for improvement and introduce innovative recommendations, factoring in customer needs, external approaches, <highlighttext>data</highlighttext> analytics, as well as...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between3And6,DataArt,Нур-Султан,Удаленная работа,,
68392947,Security Operations Center Engineer,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 4500, 'to': None, 'currency': 'EUR', 'gross': False}","{'id': '8639646', 'name': 'EXNESS Global Limited', 'url': 'https://api.hh.ru/employers/8639646', 'alternate_url': 'https://hh.ru/employer/8639646', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=8639646', 'trusted': True}","{'requirement': '5+ years of experience in Information Security field. 3+ years of experience as SOC Analyst. 2+ years...', 'responsibility': 'Design events collection, transformation and enriching procedures using our internal <highlighttext>data</highlighttext> model and infrastructure knowledge. Evaluate EDR solutions against adversaries...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,EXNESS Global Limited,Санкт-Петербург,Полный день,270228.15,
68392948,Security Operations Center Engineer,"{'id': '236', 'name': 'Кипр', 'url': 'https://api.hh.ru/areas/236'}","{'from': 4500, 'to': None, 'currency': 'EUR', 'gross': False}","{'id': '8639646', 'name': 'EXNESS Global Limited', 'url': 'https://api.hh.ru/employers/8639646', 'alternate_url': 'https://hh.ru/employer/8639646', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=8639646', 'trusted': True}","{'requirement': '5+ years of experience in Information Security field. 3+ years of experience as SOC Analyst. 2+ years...', 'responsibility': 'Design events collection, transformation and enriching procedures using our internal <highlighttext>data</highlighttext> model and infrastructure knowledge. Evaluate EDR solutions against adversaries...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,EXNESS Global Limited,Кипр,Полный день,270228.15,
69850673,Python Developer,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '2428532', 'name': 'Toughbyte', 'url': 'https://api.hh.ru/employers/2428532', 'alternate_url': 'https://hh.ru/employer/2428532', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2131654.png', 'original': 'https://hhcdn.ru/employer-logo-original/422395.png', '240': 'https://hhcdn.ru/employer-logo/2131655.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2428532', 'trusted': True}","{'requirement': 'BSc degree in Computer Science/Computer <highlighttext>Engineering</highlighttext>. Masters is a plus. Strong in-depth understanding of the entire web development...', 'responsibility': 'Gather and address technical and design requirements. Implement new features requested by our business and trading team. Refactor existing applications...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Toughbyte,Москва,Полный день,,
69866651,Аналитик качества данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '3839', 'name': 'Салым Петролеум Девелопмент', 'url': 'https://api.hh.ru/employers/3839', 'alternate_url': 'https://hh.ru/employer/3839', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1831367.jpeg', '90': 'https://hhcdn.ru/employer-logo/1831366.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/347275.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3839', 'trusted': True}","{'requirement': 'Опыт работы от 3-х лет на аналогичной позиции или позиции аналитика данных/<highlighttext>инженера</highlighttext> данных. Навыки анализа, обработки больших массивов...', 'responsibility': 'Взаимодействовать с владельцами данных в подразделениях с целью выявления рисков в области качества данных. Участвовать в разработке и согласовании методик...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Салым Петролеум Девелопмент,Москва,Полный день,,
69859878,Product Researcher / Finance Analyst,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 800, 'to': 1200, 'currency': 'USD', 'gross': True}","{'id': '5441909', 'name': 'Udalenno', 'url': 'https://api.hh.ru/employers/5441909', 'alternate_url': 'https://hh.ru/employer/5441909', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4060483.jpeg', '240': 'https://hhcdn.ru/employer-logo/4060484.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/904949.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5441909', 'trusted': True}","{'requirement': 'Higher education in Economics, Mathematics, IT or <highlighttext>Engineering</highlighttext> (could be other technical specialities). Love to learn new skills and passionate...', 'responsibility': 'Product research for an Amazon business. Research of software management and automation. Analyzing products in stock and configuring repricing software...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Udalenno,Москва,Полный день,48012.64,72018.95999999999
69870492,Java-разработчик,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '2537', 'name': 'CUSTIS', 'url': 'https://api.hh.ru/employers/2537', 'alternate_url': 'https://hh.ru/employer/2537', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3388917.png', '240': 'https://hhcdn.ru/employer-logo/3388918.png', 'original': 'https://hhcdn.ru/employer-logo-original/736985.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2537', 'trusted': True}","{'requirement': 'Опыт использования Spring (Core, MVC, DI, Boot, Cloud Stream, JDBC, <highlighttext>Data</highlighttext>, Configuration, Test). Знание спецификации JPA и опыт работы с...', 'responsibility': 'Быстро ориентироваться в коде крупного проекта, проводить reverse <highlighttext>engineering</highlighttext>. Обеспечивать качество кода, участвовать в code review. Работать с инфраструктурой проекта...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,CUSTIS,Москва,Полный день,,
69870700,С# .Net Developer,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '2851802', 'name': 'JSA Group', 'url': 'https://api.hh.ru/employers/2851802', 'alternate_url': 'https://hh.ru/employer/2851802', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/907566.png', '240': 'https://hhcdn.ru/employer-logo/4070952.png', '90': 'https://hhcdn.ru/employer-logo/4070951.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2851802', 'trusted': True}","{'requirement': 'NET 6.0, .NET Framework 4.8, WPF. Entity Framework, SQL (PostgreSQL). Имеешь высшее техническое образование. Имеешь опыт промышленной разработки...', 'responsibility': 'Команда: 1 PM, 2 Analyst, 2 Frontend Devs, 2 Backend Devs, 1 QA <highlighttext>Engineers</highlighttext>, 1 Designer. Окончательный размер команды предстоит...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,JSA Group,Москва,Полный день,,
69870701,С# .Net Developer,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '2851802', 'name': 'JSA Group', 'url': 'https://api.hh.ru/employers/2851802', 'alternate_url': 'https://hh.ru/employer/2851802', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/907566.png', '240': 'https://hhcdn.ru/employer-logo/4070952.png', '90': 'https://hhcdn.ru/employer-logo/4070951.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2851802', 'trusted': True}","{'requirement': 'NET 6.0, .NET Framework 4.8, WPF. Entity Framework, SQL (PostgreSQL). Имеешь высшее техническое образование. Имеешь опыт промышленной разработки...', 'responsibility': 'Команда: 1 PM, 2 Analyst, 2 Frontend Devs, 2 Backend Devs, 1 QA <highlighttext>Engineers</highlighttext>, 1 Designer. Окончательный размер команды предстоит...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,JSA Group,Санкт-Петербург,Полный день,,
69847503,RnD,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Опыт в построении промышленных систем Big <highlighttext>Data</highlighttext>, распределенных и высоконагруженных систем. Опыт работы с JVM-технологиями, технологиями Hadoop, Spark, технологией...', 'responsibility': 'Изучение лучших практик и новых технологий в области обработки больших данных. Имплементация лучших практик на ландшафт корпоративно-аналитической платформы. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,СБЕР,Москва,Полный день,,
67914800,Сетевой инженер в производственную компанию,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': '1947314', 'name': 'ANCOR', 'url': 'https://api.hh.ru/employers/1947314', 'alternate_url': 'https://hh.ru/employer/1947314', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/785003.png', '240': 'https://hhcdn.ru/employer-logo/3580904.png', '90': 'https://hhcdn.ru/employer-logo/3580903.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1947314', 'trusted': True}","{'requirement': 'д.). Сертификаты поставщиков сетевых технологий (Cisco CCNP, CCNP <highlighttext>Data</highlighttext> Center, CCNP Security или аналогичные) будет преимуществом. Английский: от уровня B...', 'responsibility': 'Разработка, написание и обновление корпоративной документации и сетевых диаграмм. Общение с подрядчиками и <highlighttext>инженерами</highlighttext> службы поддержки 1-го уровня.'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,ANCOR,Москва,Полный день,200000.0,
69846168,QA specialist (функциональное тестирование),"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Знание процессов тестирования, видов тестирования, жизненного цикла ПО. Опыт составления тестовой документации. Опыт работы с Jira, GitLab CI, TestRail, Confluence...', 'responsibility': 'В SberData мы создаем централизованное хранилище данных всего Сбера. Это более 350 источников данных и 100+ Пб информации, заказ...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,СБЕР,Санкт-Петербург,Полный день,,
69839956,Java-разработчик в Эквайринг,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '78638', 'name': 'Тинькофф', 'url': 'https://api.hh.ru/employers/78638', 'alternate_url': 'https://hh.ru/employer/78638', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3452962.png', '90': 'https://hhcdn.ru/employer-logo/3452961.png', 'original': 'https://hhcdn.ru/employer-logo-original/753000.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=78638', 'trusted': True}","{'requirement': 'Опыт разработки на Java EE, Java SE, Java 8. Знание Spring (<highlighttext>Data</highlighttext>/Web/Boot/Security). Знание Hibernate, Groovy, Git, Gradle...', 'responsibility': 'Разработка нового и доработка текущего функционала информационных и платежных систем Банка. Проработка и реализация интеграционных решений внутри комплекса платежных и...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between3And6,Тинькофф,Москва,Удаленная работа,,
68836596,Менеджер продукта в команду сообществ,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Мы ценим умение работать в команде, огонь в глазах и любовь к собственному продукту. Ищем человека, который не просто присоединится...', 'responsibility': 'Продумывать пользовательские сценарии, выявлять ценности, разрабатывать бизнес-модели. Управлять жизненным циклом продукта — от планирования до запуска. Активно использовать в работе...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,VK,Санкт-Петербург,Полный день,,
68836595,Менеджер продукта в команду сообществ,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '15478', 'name': 'VK', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/909726.png', '240': 'https://hhcdn.ru/employer-logo/4079592.png', '90': 'https://hhcdn.ru/employer-logo/4079591.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Мы ценим умение работать в команде, огонь в глазах и любовь к собственному продукту. Ищем человека, который не просто присоединится...', 'responsibility': 'Продумывать пользовательские сценарии, выявлять ценности, разрабатывать бизнес-модели. Управлять жизненным циклом продукта — от планирования до запуска. Активно использовать в работе...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,VK,Москва,Полный день,,
69819329,"Руководитель группы Data Engineer, платформа интеграции данных","{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '2180', 'name': 'Ozon', 'url': 'https://api.hh.ru/employers/2180', 'alternate_url': 'https://hh.ru/employer/2180', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3391429.png', '240': 'https://hhcdn.ru/employer-logo/3391430.png', 'original': 'https://hhcdn.ru/employer-logo-original/737613.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2180', 'trusted': True}","{'requirement': 'Scala. Vertica, MS SQL, ClickHouse, Hadoop (hadoop3, hdfs, yarn, hive) и др. Airflow (Celery Executor, k8s). ', 'responsibility': 'Формирование и развитие команды (найм, менторство, мотивация), команда 5-10 человек. Оперативное и стратегическое планирование разработки (спринт, месяц, квартал). '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Ozon,Москва,Полный день,,
69817033,Разработчик Hadoop Big Data (стрим Витрины ПИК),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '4649269', 'name': 'Иннотех, Группа компаний', 'url': 'https://api.hh.ru/employers/4649269', 'alternate_url': 'https://hh.ru/employer/4649269', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621227.png', '240': 'https://hhcdn.ru/employer-logo/3621228.png', 'original': 'https://hhcdn.ru/employer-logo-original/795085.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4649269', 'trusted': True}","{'requirement': 'Опыт работы с инструментарием Hadoop (HDFS, Yarn, Spark, Hive). Опыт работы с промышленными DWH на основе MPP СУБД (Teradata, Exadata...', 'responsibility': 'Разработка и ведение схемы данных. Участие в проведении тестирований. Взаимодействие с аналитиками, командами развития платформ, DevOps <highlighttext>инженерами</highlighttext>. Развитие wiki в...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between3And6,"Иннотех, Группа компаний",Москва,Удаленная работа,,
69817057,Разработчик Hadoop Big Data (стрим Витрины ПИК),"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '4649269', 'name': 'Иннотех, Группа компаний', 'url': 'https://api.hh.ru/employers/4649269', 'alternate_url': 'https://hh.ru/employer/4649269', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621227.png', '240': 'https://hhcdn.ru/employer-logo/3621228.png', 'original': 'https://hhcdn.ru/employer-logo-original/795085.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4649269', 'trusted': True}","{'requirement': 'Опыт работы с инструментарием Hadoop (HDFS, Yarn, Spark, Hive). Опыт работы с промышленными DWH на основе MPP СУБД (Teradata, Exadata...', 'responsibility': 'Разработка и ведение схемы данных. Участие в проведении тестирований. Взаимодействие с аналитиками, командами развития платформ, DevOps <highlighttext>инженерами</highlighttext>. Развитие wiki в...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between3And6,"Иннотех, Группа компаний",Санкт-Петербург,Удаленная работа,,
67740744,Системный аналитик DWH,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '39305', 'name': 'Газпром нефть', 'url': 'https://api.hh.ru/employers/39305', 'alternate_url': 'https://hh.ru/employer/39305', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4275796.jpeg', '240': 'https://hhcdn.ru/employer-logo/4275797.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/958817.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=39305', 'trusted': True}","{'requirement': 'Знание стандартов в области управления проектами (PMI PMBoK, ГОСТы). Знание мировых практик в области <highlighttext>Data</highlighttext> Governance и <highlighttext>Data</highlighttext> Management. ', 'responsibility': '...данными в системах. Проектировать потоки и преобразование данных между системами и хранилищем. Создавать единый каталог данных компании, строить <highlighttext>data</highlighttext>-lineage.'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between3And6,Газпром нефть,Санкт-Петербург,Полный день,,
69811983,"QA Automation (JavaScript) Engineer, Stock Exchange Services","{'id': '159', 'name': 'Нур-Султан', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': '69961', 'name': 'DataArt', 'url': 'https://api.hh.ru/employers/69961', 'alternate_url': 'https://hh.ru/employer/69961', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2108494.png', 'original': 'https://hhcdn.ru/employer-logo-original/416605.png', '240': 'https://hhcdn.ru/employer-logo/2108495.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=69961', 'trusted': True}","{'requirement': 'Experience mocking testing <highlighttext>data</highlighttext>. Experience in drafting test documentation (test plans, test cases, etc.). Experience with version control systems (Git). ', 'responsibility': '...<highlighttext>data</highlighttext> infrastructure and business applications, including taking them to the cloud. Our scope of engagement includes modern frontend development, <highlighttext>data</highlighttext>...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between3And6,DataArt,Нур-Султан,Удаленная работа,,
